task,prompt,gt,pred,raw_response,correct,accuracy
Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",C,,,False,6.140350877192982
Count,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,,,False,6.086956521739131
Count,"How many bags are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,,,False,6.0344827586206895
Count,"How many handrails are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,A,(and 2,True,6.837606837606838
Count,"How many cats are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,C,(scapesmidas is for some one i,False,6.779661016949152
Count,"How many scarfs are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,,,False,6.722689075630252
Count,"How many buildings are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 4
(D) 0
(E) 2",(E),,,False,6.666666666666667
Count,"How many mountains are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,A,in the image,True,7.43801652892562
Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 4
(D) 3
(E) 1",B,,,False,7.377049180327869
Count,"How many railings are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,D,in order,False,7.317073170731707
Count,"How many pictures are in the image? Select from the following choices.
(A) 0
(B) 5
(C) 2
(D) 1
(E) 3
(F) 4",(E),,,False,7.258064516129033
Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",B,,,False,7.199999999999999
Count,"How many desk lamps are in the image? Select from the following choices.
(A) 5
(B) 0
(C) 7
(D) 4
(E) 3
(F) 6",(F),,,False,7.142857142857142
Count,"How many persons are in the image? Select from the following choices.
(A) 5
(B) 0
(C) 2
(D) 1
(E) 3
(F) 4",(E),,,False,7.086614173228346
Count,"How many mountains are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 4
(D) 2
(E) 3",C,,,False,7.03125
Count,"How many walls are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 1
(D) 0
(E) 2",(E),NOT SURE TO USE FORREST,not sure to use forrest,False,6.976744186046512
Count,"How many aerials are in the image? Select from the following choices.
(A) 4
(B) 3
(C) 2
(D) 1
(E) 0",C,,,False,6.923076923076923
Count,"How many trash cans are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",D,2,2,False,6.870229007633588
Count,"How many sofas are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",D,A,in the air,False,6.8181818181818175
Count,"How many billboards are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,SUN,sun,False,6.7669172932330826
Count,"How many pens are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,,,False,6.7164179104477615
Count,"How many roads are in the image? Select from the following choices.
(A) 4
(B) 0
(C) 2
(D) 1
(E) 3",C,,,False,6.666666666666667
Count,"How many columns are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 5
(D) 4
(E) 0
(F) 2",B,,,False,6.61764705882353
Count,"How many skys are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 2",C,,,False,6.569343065693431
Count,"How many curtains are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,B,to be,False,6.521739130434782
Count,"How many doors are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,B,because of the,False,6.474820143884892
Count,"How many canopys are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,,,False,6.428571428571428
Count,"How many buildings are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,,,False,6.382978723404255
Count,"How many buildingss are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,,,False,6.338028169014084
Count,"How many walls are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 2
(D) 1
(E) 0",C,,,False,6.293706293706294
Count,"How many walls are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 4
(D) 1
(E) 0",A,C,in some of the picture (with the picture,False,6.25
Count,"How many sofas are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1
(E) 4",B,C,"(C is the 2 and 1,",False,6.206896551724138
Count,"How many buildings are in the image? Select from the following choices.
(A) 8
(B) 7
(C) 0
(D) 10
(E) 6
(F) 9",A,A,was ch.,True,6.8493150684931505
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,,,False,6.802721088435375
Count,"How many skys are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 2
(D) 1
(E) 0",C,,,False,6.756756756756757
Count,"How many skys are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,,,False,6.7114093959731544
Count,"How many traffic lights are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",B,85%,85%,False,6.666666666666667
Count,"How many armchairs are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",D,,,False,6.622516556291391
Count,"How many windows are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 2
(D) 5
(E) 0
(F) 1",B,,,False,6.578947368421052
Count,"How many benchs are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,,,False,6.535947712418301
Count,"How many footbridges are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,,,False,6.493506493506493
Count,"How many shower screens are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",D,TO,to,False,6.451612903225806
Count,"How many roads are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",D,,,False,6.41025641025641
Count,"How many skys are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,,,False,6.369426751592357
Count,"How many persons are in the image? Select from the following choices.
(A) 8
(B) 0
(C) 10
(D) 9
(E) 6
(F) 7",A,(395,(395,False,6.329113924050633
Count,"How many cars are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 4
(D) 3
(E) 1",A,A,"""a""s"" ,5",True,6.918238993710692
Count,"How many street lights are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,,,False,6.875000000000001
Count,"How many columns are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",D,A,(A) 4 (D) 6,False,6.832298136645963
Count,"How many flowerpots are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,,,False,6.790123456790123
Count,"How many sinks are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,IN,in,False,6.748466257668712
Count,"How many cars are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 4
(E) 0",C,,,False,6.707317073170732
Count,"How many clocks are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,MULTIPLE,multiple,False,6.666666666666667
Count,"How many plants are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,,,False,6.626506024096386
Count,"How many countertops are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",D,A,x as you see,False,6.58682634730539
Count,"How many sidewalks are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,,,False,6.547619047619048
Count,"How many roads are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,,,False,6.508875739644971
Count,"How many sidewalks are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,,,False,6.470588235294119
Count,"How many roads are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 0",B,,,False,6.432748538011696
Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,,,False,6.395348837209303
Count,"How many mirrors are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",D,A,"a and D for a and 1, and",False,6.358381502890173
Count,"How many buildings are in the image? Select from the following choices.
(A) 2
(B) 4
(C) 1
(D) 3
(E) 0",A,3,3,False,6.321839080459771
Count,"How many hens are in the image? Select from the following choices.
(A) 4
(B) 3
(C) 5
(D) 6
(E) 2
(F) 0",C,,,False,6.2857142857142865
Count,"How many clocks are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,A,asparlakas,True,6.8181818181818175
Count,"How many covered bridges are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 2",C,,,False,6.779661016949152
Count,"How many houses are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,,,False,6.741573033707865
Count,"How many doors are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",B,MULTIPLE,multiple,False,6.70391061452514
Count,"How many skys are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,,,False,6.666666666666667
Count,"How many windows are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,,,False,6.629834254143646
Count,"How many skys are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",D,,,False,6.593406593406594
Count,"How many cars are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,,,False,6.557377049180328
Count,"How many roads are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",A,,,False,6.521739130434782
Count,"How many roads are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0
(E) 4",A,,,False,6.486486486486487
Count,"How many skys are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,,,False,6.451612903225806
Count,"How many sidewalks are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,A,answer 11,True,6.951871657754011
Count,"How many handrails are in the image? Select from the following choices.
(A) 0
(B) 4
(C) 2
(D) 1
(E) 3",D,,,False,6.914893617021277
Count,"How many fire hydrants are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,,,False,6.878306878306878
Count,"How many sconces are in the image? Select from the following choices.
(A) 4
(B) 1
(C) 3
(D) 0
(E) 2",(E),IS,is,False,6.842105263157896
Count,"How many fences are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,,,False,6.806282722513089
Count,"How many stepss are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",A,TO FORM,to form,False,6.770833333333333
Count,"How many lighthouses are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,D,to hold,False,6.7357512953367875
Count,"How many roads are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,A,(A),False,6.701030927835052
Count,"How many buildings are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 4
(E) 3",(E),A,armed,False,6.666666666666667
Count,"How many stones are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3
(E) 4",A,,,False,6.63265306122449
Count,"How many paths are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,,,False,6.598984771573605
Count,"How many door frames are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,IN 1,in 1,False,6.565656565656567
Count,"How many mountains are in the image? Select from the following choices.
(A) 4
(B) 2
(C) 1
(D) 0
(E) 5
(F) 3",(F),NONE,None,False,6.532663316582915
Count,"How many buildings are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 4
(D) 3
(E) 0",B,,,False,6.5
Count,"How many buildings are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 2",C,,,False,6.467661691542288
Count,"How many sidewalks are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",C,,,False,6.435643564356436
Count,"How many mirrors are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,A,is was,False,6.403940886699508
Count,"How many statues are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 4
(D) 3
(E) 0",B,,,False,6.372549019607843
Count,"How many cars are in the image? Select from the following choices.
(A) 3
(B) 5
(C) 0
(D) 4
(E) 1
(F) 2",A,,,False,6.341463414634147
Count,"How many air conditionings are in the image? Select from the following choices.
(A) 4
(B) 1
(C) 3
(D) 2
(E) 5
(F) 0",C,,,False,6.310679611650485
Count,"How many fields are in the image? Select from the following choices.
(A) 0
(B) 4
(C) 2
(D) 1
(E) 3",(E),,,False,6.280193236714976
Count,"How many buckets are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",C,FOR SOME,for some,False,6.25
Count,"How many buildings are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",D,,,False,6.220095693779904
