task,prompt,gt,pred,raw_response,correct,accuracy
Count,"How many flowerpots are in the image? Select from the following choices.
(A) 4
(B) 1
(C) 0
(D) 3
(E) 2",(E),A,"(A) B
(A) B
",False,18.181818181818183
Count,"How many pictures are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,D,"(D)
(D)
(D",False,17.647058823529413
Count,"How many baskets are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1
(E) 4",A,B,(B),False,17.142857142857142
Count,"How many fireplaces are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",C,A,"(A)
(A)
(B",False,16.666666666666664
Count,"How many fireplaces are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,D,"(D)
(D)
(D",False,16.216216216216218
Count,"How many armchairs are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 4
(E) 0",B,A,(A) 5,False,15.789473684210526
Count,"How many rugs are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,SOUP,soup,False,15.384615384615385
Count,"How many cushions are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1
(E) 4",A,A,"(and 4) 3
(and",True,17.5
Count,"How many bookss are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 4
(D) 5
(E) 3
(F) 0",A,D,(D) 6,False,17.073170731707318
Count,"How many tureens are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,A,"(A) 3
(A) ",False,16.666666666666664
Count,"How many stools are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",C,D,"(D)
(D)
(D",False,16.27906976744186
Count,"How many pitchers are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",B,D,(D) (i. (D) (,False,15.909090909090908
Count,"How many blankets are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,D,(D),False,15.555555555555555
Count,"How many baskets are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,,,False,15.217391304347828
Count,"How many vases are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,D,"(D)
(D)
(D",False,14.893617021276595
Count,"How many coffee tables are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,(,(,False,14.583333333333334
Count,"How many bottles are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",B,D,(D),False,14.285714285714285
Count,"How many walls are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 4
(D) 1
(E) 0
(F) 5",B,D,(D) 10,False,14.000000000000002
Count,"How many walls are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 4
(E) 0",A,,,False,13.725490196078432
Count,"How many dividers are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,B,'s in the background,False,13.461538461538462
Count,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(F),"8
8
8
8
8","8
8
8
8
8
",False,13.20754716981132
Count,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,B,(B),False,12.962962962962962
Count,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",D,B,"(b)
(b) (b)",False,12.727272727272727
Count,"How many windows are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",B,B,(b),True,14.285714285714285
Count,"How many pillows are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",A,A,"(A) 2
(B) ",True,15.789473684210526
Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,,,False,15.517241379310345
Count,"How many signs are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,B,(b) 1,False,15.254237288135593
Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",B,A,(A),False,15.0
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,A,"(A)
(D)
(D",True,16.39344262295082
Count,"How many doors are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,A,(and 1,True,17.741935483870968
Count,"How many flags are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,A,(and,True,19.047619047619047
Count,"How many skys are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",D,,,False,18.75
Count,"How many benchs are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 4
(E) 2",(E),(I) 3,(I) 3,False,18.461538461538463
Count,"How many skys are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,,,False,18.181818181818183
Count,"How many footbridges are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",D,B,(B),False,17.91044776119403
Count,"How many poles are in the image? Select from the following choices.
(A) 5
(B) 1
(C) 0
(D) 3
(E) 4
(F) 2",D,A,a,False,17.647058823529413
Count,"How many projection screens are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,A,(A),False,17.391304347826086
Count,"How many backpacks are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,,,False,17.142857142857142
Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 0
(D) 3
(E) 4
(F) 5",(E),A,A,False,16.901408450704224
Count,"How many stones are in the image? Select from the following choices.
(A) 2
(B) 4
(C) 3
(D) 5
(E) 6
(F) 0",B,A,(A),False,16.666666666666664
Count,"How many persons are in the image? Select from the following choices.
(A) 4
(B) 5
(C) 0
(D) 6
(E) 3
(F) 2",A,B,(E) (b) (b) (,False,16.43835616438356
Count,"How many fields are in the image? Select from the following choices.
(A) 4
(B) 1
(C) 0
(D) 3
(E) 5
(F) 2",D,(E),(E),False,16.216216216216218
Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,D,: D,False,16.0
Count,"How many lakes are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,A,(a),False,15.789473684210526
Count,"How many persons are in the image? Select from the following choices.
(A) 4
(B) 0
(C) 3
(D) 2
(E) 5
(F) 1",C,,,False,15.584415584415584
Count,"How many paths are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,,,False,15.384615384615385
Count,"How many animals are in the image? Select from the following choices.
(A) 6
(B) 0
(C) 3
(D) 5
(E) 2
(F) 4",D,IT,it,False,15.18987341772152
Count,"How many persons are in the image? Select from the following choices.
(A) 6
(B) 4
(C) 3
(D) 0
(E) 2
(F) 5",B,(E) 6,(E) 6,False,15.0
Count,"How many fields are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",D,,,False,14.814814814814813
Count,"How many steps are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",B,"8.
8.
8.
8","8.
8.
8.
8",False,14.634146341463413
Count,"How many chest of drawerss are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2
(E) 4
(F) 5",B,8,8,False,14.457831325301203
Count,"How many ashtrays are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",B,A,(A),False,14.285714285714285
Count,"How many shelvess are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",D,B,(B) 2,False,14.117647058823529
Count,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,A,"(A)
(D) 3
",False,13.953488372093023
Count,"How many windows are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,A,(and 3),False,13.793103448275861
Count,"How many hangers are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0
(E) 4",A,I,I,False,13.636363636363635
Count,"How many microphones are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 4
(E) 2",(E),D,(D) (D) ( ) (D,False,13.48314606741573
Count,"How many curtains are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,A,"(A) 3
(A) ",True,14.444444444444443
Count,"How many columns are in the image? Select from the following choices.
(A) 4
(B) 5
(C) 0
(D) 2
(E) 1
(F) 3",A,A,(A),True,15.384615384615385
Count,"How many pendant lamps are in the image? Select from the following choices.
(A) 3
(B) 5
(C) 4
(D) 0
(E) 2
(F) 6",B,"'S
'S
'S
'","'s
's
's
'",False,15.217391304347828
Count,"How many tunnels are in the image? Select from the following choices.
(A) 4
(B) 1
(C) 3
(D) 0
(E) 2",C,D,(D) (D) (D) (,False,15.053763440860216
Count,"How many mats are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 5
(E) 4
(F) 6",(E),A,(and (and),False,14.893617021276595
Count,"How many chairs are in the image? Select from the following choices.
(A) 4
(B) 2
(C) 0
(D) 6
(E) 3
(F) 5",(F),(E),(E),False,14.736842105263156
Count,"How many fences are in the image? Select from the following choices.
(A) 4
(B) 2
(C) 0
(D) 5
(E) 6
(F) 3",A,5,5,False,14.583333333333334
Count,"How many flowerpots are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",B,A,"(A) 2
(D) ",False,14.432989690721648
Count,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,B,(B),False,14.285714285714285
Count,"How many persons are in the image? Select from the following choices.
(A) 4
(B) 2
(C) 0
(D) 3
(E) 1",B,A,"(A)
(A)
(A",False,14.14141414141414
Count,"How many pictures are in the image? Select from the following choices.
(A) 6
(B) 2
(C) 5
(D) 4
(E) 3
(F) 0",D,A,(A) 6 (A) 4,False,14.000000000000002
Count,"How many seats are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 2",D,,,False,13.861386138613863
Count,"How many vans are in the image? Select from the following choices.
(A) 0
(B) 5
(C) 2
(D) 6
(E) 3
(F) 4",(F),D,(D) (A) (b) (,False,13.725490196078432
Count,"How many trees are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,(,(,False,13.592233009708737
Count,"How many fences are in the image? Select from the following choices.
(A) 4
(B) 1
(C) 0
(D) 2
(E) 3",D,(R),(R),False,13.461538461538462
Count,"How many street lights are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 4
(D) 2
(E) 5
(F) 0",A,YES,yes,False,13.333333333333334
Count,"How many fluorescent tubes are in the image? Select from the following choices.
(A) 6
(B) 0
(C) 5
(D) 3
(E) 2
(F) 4",(F),A,(and (and),False,13.20754716981132
Count,"How many grandstands are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,,,False,13.084112149532709
Count,"How many walls are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3
(E) 4",B,0,0,False,12.962962962962962
Count,"How many nets are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 0",B,,,False,12.844036697247708
Count,"How many fluorescent tubes are in the image? Select from the following choices.
(A) 1
(B) 4
(C) 3
(D) 0
(E) 2",(E),C,"(c) 4
(c) ",False,12.727272727272727
Count,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 4
(C) 0
(D) 3
(E) 2",(E),B,"(B)
(B)
(B",False,12.612612612612612
Count,"How many bags are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",B,A,(and),False,12.5
Count,"How many seats are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3
(E) 4",C,A,(A),False,12.389380530973451
Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",C,C,(C) 2,True,13.157894736842104
Count,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,A,(A) 3,True,13.91304347826087
Count,"How many bags are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,B,(B),False,13.793103448275861
Count,"How many handrails are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,D,"(D) 3
(D) ",False,13.675213675213676
Count,"How many cats are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,"0.
0.
0.
0","0.
0.
0.
0",False,13.559322033898304
Count,"How many scarfs are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,( ) ( ) ( ) ( ) ( ),( ) ( ) ( ) ( ) ( ),False,13.445378151260504
Count,"How many buildings are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 4
(D) 0
(E) 2",(E),D,(D) 4,False,13.333333333333334
Count,"How many mountains are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,( ),( ),False,13.223140495867769
Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 4
(D) 3
(E) 1",B,D,(D),False,13.114754098360656
Count,"How many railings are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,D,"(D) 3
(D) ",False,13.008130081300814
Count,"How many pictures are in the image? Select from the following choices.
(A) 0
(B) 5
(C) 2
(D) 1
(E) 3
(F) 4",(E),D,(D),False,12.903225806451612
Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",B,(P),(p),False,12.8
Count,"How many desk lamps are in the image? Select from the following choices.
(A) 5
(B) 0
(C) 7
(D) 4
(E) 3
(F) 6",(F),D,"(D) 7
(D) ",False,12.698412698412698
Count,"How many persons are in the image? Select from the following choices.
(A) 5
(B) 0
(C) 2
(D) 1
(E) 3
(F) 4",(E),A,(A) 5,False,12.598425196850393
Count,"How many mountains are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 4
(D) 2
(E) 3",C,YES,yes,False,12.5
Count,"How many walls are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 1
(D) 0
(E) 2",(E),A,(A,False,12.4031007751938
Count,"How many aerials are in the image? Select from the following choices.
(A) 4
(B) 3
(C) 2
(D) 1
(E) 0",C,,,False,12.307692307692308
Count,"How many trash cans are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",D,,,False,12.213740458015266
Count,"How many sofas are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",D,,,False,12.121212121212121
Count,"How many billboards are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,(I'S.,(I's.,False,12.030075187969924
Count,"How many pens are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,B,(B) (D) (D) (,False,11.940298507462686
Count,"How many roads are in the image? Select from the following choices.
(A) 4
(B) 0
(C) 2
(D) 1
(E) 3",C,A,(A),False,11.851851851851853
Count,"How many columns are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 5
(D) 4
(E) 0
(F) 2",B,8,8,False,11.76470588235294
Count,"How many skys are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 2",C,5,5,False,11.678832116788321
Count,"How many curtains are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,A,"(A)
(D) (D)",True,12.318840579710146
Count,"How many doors are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,"8
8
8
8
8","8
8
8
8
8
",False,12.23021582733813
Count,"How many canopys are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,C,"(C) 3
(D) ",False,12.142857142857142
Count,"How many buildings are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,,,False,12.056737588652481
Count,"How many buildingss are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,( ),( ),False,11.971830985915492
Count,"How many walls are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 2
(D) 1
(E) 0",C,A,(and 1,False,11.888111888111888
Count,"How many walls are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 4
(D) 1
(E) 0",A,D,(D) (and (E) (and,False,11.805555555555555
Count,"How many sofas are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1
(E) 4",B,D,"(D) 5
(D) ",False,11.724137931034482
Count,"How many buildings are in the image? Select from the following choices.
(A) 8
(B) 7
(C) 0
(D) 10
(E) 6
(F) 9",A,0.5,0.5,False,11.643835616438356
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,,,False,11.564625850340136
Count,"How many skys are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 2
(D) 1
(E) 0",C,A,(A) 3,False,11.486486486486488
Count,"How many skys are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,,,False,11.409395973154362
Count,"How many traffic lights are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",B,,,False,11.333333333333332
Count,"How many armchairs are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",D,C,"(C) 3
(D) ",False,11.258278145695364
Count,"How many windows are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 2
(D) 5
(E) 0
(F) 1",B,A,(E) ( ) ( ) (and),False,11.18421052631579
Count,"How many benchs are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,B,(B) 3,False,11.11111111111111
Count,"How many footbridges are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,.,.,False,11.03896103896104
Count,"How many shower screens are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",D,C,"(C) 3
(D) ",False,10.967741935483872
Count,"How many roads are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",D,C,(C),False,10.897435897435898
Count,"How many skys are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,A,(A),True,11.464968152866243
Count,"How many persons are in the image? Select from the following choices.
(A) 8
(B) 0
(C) 10
(D) 9
(E) 6
(F) 7",A,,,False,11.39240506329114
Count,"How many cars are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 4
(D) 3
(E) 1",A,IT,it,False,11.320754716981133
Count,"How many street lights are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,,,False,11.25
Count,"How many columns are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",D,A,"(A) 0
(A) ",False,11.180124223602485
Count,"How many flowerpots are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,A,"(A)
(D)
(D",True,11.728395061728394
Count,"How many sinks are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,"I'M
I'M
I'","I'm
I'm
I'",False,11.65644171779141
Count,"How many cars are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 4
(E) 0",C,D,"(D) 8
(E) ",False,11.585365853658537
Count,"How many clocks are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,,,False,11.515151515151516
Count,"How many plants are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,,,False,11.44578313253012
Count,"How many countertops are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",D,D,(D),True,11.976047904191617
Count,"How many sidewalks are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,,,False,11.904761904761903
Count,"How many roads are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,,,False,11.834319526627219
Count,"How many sidewalks are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,I'M,I'm,False,11.76470588235294
Count,"How many roads are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 0",B,,,False,11.695906432748536
Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,C,(C),False,11.627906976744185
Count,"How many mirrors are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",D,&,&,False,11.560693641618498
Count,"How many buildings are in the image? Select from the following choices.
(A) 2
(B) 4
(C) 1
(D) 3
(E) 0",A,B,(B),False,11.494252873563218
Count,"How many hens are in the image? Select from the following choices.
(A) 4
(B) 3
(C) 5
(D) 6
(E) 2
(F) 0",C,(E) 5,(E) 5,False,11.428571428571429
Count,"How many clocks are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,C,I can't.,False,11.363636363636363
Count,"How many covered bridges are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 2",C,,,False,11.299435028248588
Count,"How many houses are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,A,(A),False,11.235955056179774
Count,"How many doors are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",B,D,(D) 4,False,11.1731843575419
Count,"How many skys are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,YES,yes,False,11.11111111111111
Count,"How many windows are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,A,(A),True,11.602209944751381
Count,"How many skys are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",D,A,"(A) 8
(A) (",False,11.538461538461538
Count,"How many cars are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,B,(b),True,12.021857923497267
Count,"How many roads are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",A,"(R) 1
(R)","(r) 1
(r) ",False,11.956521739130435
Count,"How many roads are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0
(E) 4",A,B,(b,False,11.891891891891893
Count,"How many skys are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,,,False,11.827956989247312
Count,"How many sidewalks are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,B,(B) 3,False,11.76470588235294
Count,"How many handrails are in the image? Select from the following choices.
(A) 0
(B) 4
(C) 2
(D) 1
(E) 3",D,D,(D),True,12.23404255319149
Count,"How many fire hydrants are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,A,(and 2,False,12.16931216931217
Count,"How many sconces are in the image? Select from the following choices.
(A) 4
(B) 1
(C) 3
(D) 0
(E) 2",(E),D,"(D) 4.
(D)",False,12.105263157894736
Count,"How many fences are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,B,(B) (A) (B) (,False,12.041884816753926
Count,"How many stepss are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",A,(0,(0,False,11.979166666666668
Count,"How many lighthouses are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,YES,yes,False,11.917098445595855
Count,"How many roads are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,D,(D),False,11.855670103092782
Count,"How many buildings are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 4
(E) 3",(E),A,(A) 4,False,11.794871794871794
Count,"How many stones are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3
(E) 4",A,5,5,False,11.73469387755102
Count,"How many paths are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,(5) 2,(5) 2,False,11.6751269035533
Count,"How many door frames are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,C,(C),False,11.616161616161616
